track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,community_id
42BjzNietXvjfffo3P3kCH,INSITE,Una Vida No Es Suficiente,Preguntas Si Te Amé,38,207866,False,0.43,0.923,8,-5.298,1,0.0752,0.0246,0.0,0.0609,0.368,90.008,4,punk-rock,1
4pFC6tuWErxbO61oFFq3BQ,Cannibal Corpse,Tomb Of The Mutilated,Hammer Smashed Face,59,242760,True,0.357,0.98,6,-6.835,1,0.079,5.22e-05,0.843,0.0768,0.368,96.969,4,death-metal,1
6nJw9aueBn7zF2WuLns3Wp,Hail Of Bullets,Of Frost And War,Ordered Eastward,20,282893,False,0.216,0.986,6,-4.2,1,0.117,1.21e-05,0.329,0.669,0.142,113.09,4,death-metal,1
6i7s8dpwHLZdDYSzulYmWq,Bleed From Within,Fracture,Into Nothing,43,282426,False,0.461,0.959,6,-6.447,1,0.0701,0.000694,5.29e-06,0.0448,0.362,100.512,4,death-metal,1
4MVJvkKhoeLPH3BcssmVpC,Strapping Young Lad,Alien,Love?,50,293346,True,0.412,0.964,6,-7.557,0,0.169,1.84e-06,0.146,0.502,0.232,142.536,3,death-metal,1
2dBTnT6T47pNHeXngkr2Vj,Gojira,From Mars to Sirius,Where Dragons Dwell,46,414106,False,0.201,0.936,2,-2.976,1,0.0769,9.72e-06,0.00759,0.0834,0.125,89.014,4,death-metal,1
5e0OSsSpWpQ2kS7Z9CGLDu,Gojira,The way of all flesh,Toxic garbage island,55,246680,False,0.238,0.98,8,-3.855,1,0.165,4e-06,0.169,0.234,0.13,185.3,5,death-metal,1
2hh0DDX5PQH8xvS02VHSbP,DeadSquad,Catharsis,Augmented Devastation,25,163905,False,0.26,0.956,8,-3.577,1,0.191,6.4e-05,0.716,0.0828,0.104,130.582,3,death-metal,1
2zjkKyEsdA0L7MP0D5BaoE,King Diamond,Conspiracy,Amon Belongs to Them,26,231506,False,0.383,0.836,7,-13.16,1,0.0341,0.00744,0.699,0.422,0.494,100.14,4,death-metal,1
6us7QqYJGMGZqej8dKCFGC,Bury Your Dead,Cover Your Tracks,Mission: Impossible,21,162973,True,0.307,0.976,2,-3.552,0,0.279,3.28e-05,0.0106,0.311,0.488,83.527,4,death-metal,1
4ylxKRcYu4T6eKxBhjfNYN,Nervosa;Guilherme Miranda,Perpetual Chaos,Until the Very End (feat. Guilherme Miranda),22,198396,False,0.403,0.903,2,-7.351,1,0.0481,3.55e-05,0.000393,0.388,0.151,179.994,4,death-metal,1
2Opl36RP0zmaF74JF6jnN4,In Element,Lyra,Melancholia,36,314645,False,0.541,0.98,8,-7.105,1,0.188,8.65e-06,0.00144,0.334,0.151,127.002,4,death-metal,1
3XGLqpO5DxvDL5CD2DFAd8,Mercyful Fate,The Beginning,Black Masses,23,271106,False,0.233,0.832,2,-11.024,1,0.0804,5.1e-05,0.581,0.215,0.416,90.584,4,death-metal,1
5NdRqesKg7UbaUh2luRfID,Black Pantera,Ascensão,Padrão É o Caralho,28,188902,True,0.333,0.994,1,-4.628,1,0.164,0.00637,0.0,0.639,0.2,162.721,4,death-metal,1
3z1PkRAvO0Vhdz7d6epug3,Slaughter to Prevail,Kostolom,Made In Russia,48,235000,True,0.513,0.991,0,-0.946,1,0.132,0.00185,0.00566,0.288,0.315,155.001,4,death-metal,1
5vLqzeCHnOq5eRbVnZfadj,Evil Darkness,Dark Blasting Tongue,Endless Hate,24,121266,True,0.426,0.922,5,-9.184,0,0.0979,0.012,0.912,0.262,0.343,145.26,4,death-metal,1
2bBUHwOa8alimc1TiXg1oY,Amon Amarth,Surtur Rising,War of the Gods,51,273253,False,0.434,0.994,11,-5.108,0,0.0836,3.44e-05,0.0293,0.254,0.15,95.171,4,death-metal,1
0f6d8jwE07vcYCypcCFM1D,Gatecreeper,Sonoran Depravation,Rotting as One,25,147785,False,0.459,0.875,4,-6.33,0,0.0413,1.08e-06,0.633,0.661,0.23,112.977,4,death-metal,1
7qnI3niczqy9NE4ovmxk4O,For Today,Breaker,Arm the Masses,25,185760,False,0.342,0.896,8,-4.568,1,0.157,0.00285,0.0,0.297,0.426,138.635,4,death-metal,1
2AMZaU5phq8VPf0UTkA1IA,Verjnuarmu,Pimmeyvven Ruhtinas,Lentävä Kalakukko,28,148960,False,0.41,0.972,0,-3.484,1,0.127,0.000554,0.0877,0.0956,0.461,175.052,4,death-metal,1
45eGeRq5VjhY6RTN1TOefI,Arch Enemy,War Eternal,You Will Know My Name,51,277320,False,0.35,0.947,11,-5.126,0,0.0749,0.000137,0.0196,0.128,0.104,137.137,4,death-metal,1
0ULM5GqBeiYQTOdCUa9NvT,Disarmonia Mundi,Fragments Of D-Generation,Common State of Inner Violence,22,319026,False,0.433,0.972,7,-2.534,1,0.104,5.72e-05,0.908,0.568,0.0911,135.002,4,death-metal,1
4db68Sbkp5DydcmUAJgNvs,Gideon;Drew York,Out of Control,2 CLOSE (feat. Drew York),28,222823,True,0.587,0.959,5,-3.304,0,0.0692,0.000136,0.0578,0.67,0.446,97.531,4,death-metal,1
4Ihne9UM7pbwc9tDN2u5LX,Goretrade,Mistaken Conception (Special Edition 2cd),Rejecting the Lies,31,210000,False,0.486,0.987,7,-5.992,1,0.141,0.0261,0.0254,0.206,0.202,156.015,4,death-metal,1
2b21akodxJLpN0nbxVC5B6,Burgerkill,Adamantine,Pledge to Fight,24,260081,True,0.525,0.981,8,-6.28,1,0.0802,0.000216,0.023,0.292,0.285,119.987,4,death-metal,1
1EMBgcGpNuHx1vmjTKxDdb,For Today,Wake,Flooded Earth,23,294800,False,0.405,0.87,3,-6.04,0,0.0791,0.00535,0.0,0.122,0.0694,142.842,4,death-metal,1
6HwJqelkpBmZrgheR9TMZz,Brujeria,Raza Odiada,Almas De Venta,25,131493,False,0.239,0.98,1,-8.176,1,0.164,0.000363,0.00103,0.319,0.139,95.544,4,death-metal,1
1KmeyQfVjX1odybN9aEfWt,Eluveitie,Slania,Inis Mona,54,249240,False,0.43,0.991,2,-2.837,0,0.0916,0.000343,0.00249,0.416,0.276,107.031,4,death-metal,1
11BisV6JO8xtjuEU5M0vyp,Traitors,Mental State,My Regrets,23,188009,True,0.443,0.991,4,-4.705,1,0.104,0.000441,0.407,0.84,0.0685,90.009,4,death-metal,1
6d62mNVDWHAjynJgEjDGNK,Traitors,Mental State,Mental State,21,182666,True,0.354,0.979,4,-4.907,1,0.139,0.000191,0.288,0.7,0.0908,180.052,4,death-metal,1
5b7som9kQOiKJayR1XSDwc,Transmetal,México Bárbaro,México Bárbaro,34,322571,False,0.271,0.942,8,-8.033,1,0.0757,0.00134,0.0999,0.0928,0.182,73.107,4,death-metal,1
6GouRVZ275NAcveDfHW8Z1,The Contortionist,Early Grave,Early Grave,43,231220,False,0.202,0.827,7,-5.838,0,0.0892,0.00148,0.00556,0.0781,0.363,153.247,3,death-metal,1
3WB0vRk7rbcT5ZCySPFtEa,In Element,Victory Or Defeat,Fear Is The Virus,39,190180,True,0.395,0.84,1,-9.532,1,0.0651,0.000785,4.92e-05,0.316,0.123,176.838,4,death-metal,1
4xnWSfISchdKnY5OPJcbNu,Amon Amarth,The Crusher,The Sound Of Eight Hooves,23,290320,False,0.322,0.968,1,-4.983,0,0.0864,1.03e-06,0.765,0.308,0.0366,130.273,4,death-metal,1
7uQF7RMPg9ffIRYIFdDsAJ,The Black Dahlia Murder,Miasma,Novelty Crosses,29,231626,False,0.282,0.989,7,-4.899,1,0.0887,2.89e-05,0.00292,0.392,0.104,105.285,4,death-metal,1
4ps1FV7eEM3WE9JzqwQn0s,Mercyful Fate,Return of the Vampire,Burning the Cross,23,527466,False,0.23,0.842,4,-9.015,0,0.048,0.0177,0.623,0.196,0.549,142.633,4,death-metal,1
6su05Opbkr652VWBI8Vphr,Amon Amarth,Versus The World,Sorrow Throughout The Nine Worlds,20,231040,False,0.086,0.95,1,-3.525,1,0.0951,3.43e-06,0.938,0.329,0.0658,85.723,4,death-metal,1
2JTzKFdvECD4qBh9JxLGzf,Surra,Tamo Muito Na Merda,Daqui Pra Pior,25,114640,True,0.401,0.996,10,-3.7,0,0.146,0.0021,2.46e-06,0.303,0.324,105.667,4,death-metal,1
03Lx9vXoAga9Na7dNc4JaB,Bodysnatcher,This Heavy Void,Disappear,22,178025,True,0.436,0.91,10,-4.872,0,0.151,0.000139,0.029,0.185,0.168,154.744,4,death-metal,1
1E0yt5XSdjE9NOu897RilW,Slayer,Seasons In The Abyss,War Ensemble,56,291733,False,0.332,0.988,8,-4.111,1,0.146,7.65e-05,0.0126,0.055,0.097,98.878,4,death-metal,1
5aIjMoNIRhwNychOb2lC7k,Amorphis,Silent Waters,A Servant,21,235026,False,0.12,0.906,0,-4.106,0,0.0793,4.49e-06,0.865,0.169,0.134,148.948,4,death-metal,1
57tCkY0YC8dGKOddSmbap0,The Acacia Strain,The Dead Walk,Burnface,23,153653,False,0.439,0.989,1,-4.51,0,0.182,0.000335,0.006,0.347,0.0899,133.971,4,death-metal,1
5a5KUKRF23eNYiO2I6FvcH,Surra,Bica na Cara,Pau no Cu do Capitalismo em Posições Obscenas / Sou o Mesmo Fxdxp,23,58586,True,0.322,0.998,9,-1.845,1,0.239,0.126,0.00196,0.263,0.237,118.883,4,death-metal,1
3NHMcWKPWJrBgbrHFtOoXK,Darko US,Oni,Infinite Beauty,48,198421,False,0.445,0.927,9,-6.536,1,0.0604,0.00127,0.297,0.0997,0.0786,92.997,3,death-metal,1
6wnv8gnS1WTeDbuyOXCA8V,Within The Ruins,Elite,Terminal,23,69040,False,0.544,0.986,10,-5.769,0,0.136,0.00472,0.562,0.399,0.183,120.103,4,death-metal,1
3pfXm5KP8KZGsYSJfLT5Vk,The Haunted,The Dead Eye (Deluxe Edition),The Prosecution,21,229426,False,0.253,0.961,1,-4.657,1,0.154,3.31e-05,9.6e-06,0.378,0.167,110.66,4,death-metal,1
0vpLgxoX2cpJM0Fvxwbw84,Meshuggah,Chaosphere (Reloaded),New Millennium Cyanide Christ,48,335666,False,0.269,0.964,10,-5.182,0,0.143,0.000241,0.00211,0.131,0.159,149.86,4,death-metal,1
5OUX226qilywbGuhAGjrap,For Today,Portraits,Immanuel (The Challenger),22,45613,False,0.331,0.584,2,-7.418,1,0.0782,0.000411,0.775,0.0616,0.56,67.96,4,death-metal,1
5SUo6ChCPerCYAItZiaH20,Frozen Soul,Crypt Of Ice,Faceless Enemy,21,213516,False,0.231,0.977,6,-7.064,1,0.0876,1.86e-06,0.937,0.0786,0.226,135.538,4,death-metal,1
6ptIxIDLyhSizHXT84IyOs,In Element,Lyra,Adagio for Strings,36,217845,False,0.379,0.926,10,-9.116,0,0.123,0.00102,0.883,0.0877,0.0402,195.056,3,death-metal,1
5Ui5PfcyH8TpeC1tHCXJ2I,Cavalera Conspiracy,Inflikted (Special Edition),Hearts of Darkness,22,269640,False,0.311,0.864,2,-5.515,1,0.149,0.000217,0.0381,0.247,0.336,104.381,4,death-metal,1
7mHo0jvPEEEKnDVs6xMIz9,Mushroomhead,A Wonderful Life,Where the End Begins,24,438047,False,0.533,0.462,7,-7.012,1,0.0251,0.267,0.078,0.146,0.0397,81.993,4,industrial,1
1FPgFCP8ERfeqTFFWcAnx5,Pigface,The Best Of Pigface,Asphole,25,301746,False,0.677,0.926,6,-8.585,0,0.0945,0.0116,4.61e-05,0.846,0.385,100.027,4,industrial,1
5aAr5Y5wXiUMHVEtvaCXkt,Helmet,Size Matters,Crashing Foreign Cars,48,151120,False,0.533,0.965,5,-3.371,0,0.084,9.88e-05,0.0,0.247,0.34,94.88,4,industrial,1
2hqOwN9lLAoqNp6qc1ez4d,Static-X,Cult of Static,Skinned,22,213933,True,0.577,0.987,10,-3.954,0,0.0742,0.000158,6.02e-05,0.0712,0.448,141.964,4,industrial,1
0D8HILLHMWF5dpopgOW3w8,ohGr,Undeveloped,pissage,19,227040,False,0.409,0.602,7,-10.658,1,0.0498,0.000304,0.261,0.211,0.214,182.101,4,industrial,1
19T79JA6PgqCbYOYZ3e1bV,Emigrate;Benjamin Kowalewicz,A Million Degrees,1234,55,202907,False,0.558,0.953,7,-4.705,1,0.0288,5.32e-05,0.000375,0.062,0.75,95.0,4,industrial,1
6v81cJgm4E5zfI0ftDovAt,Rabbit Junk,Xenospheres,Prismatic (Remastered),20,255800,False,0.404,0.962,2,-3.308,1,0.0774,0.000647,0.000178,0.0924,0.409,150.028,4,industrial,1
7G3X5j8V4d9kcdmC4t7rN1,Blaqk Audio,CexCells,Bitter For Sweet,21,369800,False,0.586,0.865,9,-5.987,0,0.0588,0.361,0.000464,0.0919,0.148,120.0,4,industrial,1
2zH45EL665vY1rWcPeS07p,Psychostick,Do,Socks & Sandals (Pajama Pants),23,199573,True,0.682,0.858,1,-5.335,1,0.191,0.00252,3.44e-05,0.203,0.837,131.593,4,industrial,1
6TZ9bryRYVFYrvmEtzAvDu,Mudvayne,"By The People, For The People",Dull Boy,31,255320,False,0.598,0.953,2,-4.487,0,0.193,0.00148,2.3e-06,0.23,0.312,142.97,4,industrial,1
2YnvR7uhlWpPdYUn1eR25y,Element Eighty,Element Eighty,Broken Promises,57,197933,False,0.446,0.947,1,-2.983,0,0.1,0.00487,1.38e-05,0.0385,0.653,173.625,4,industrial,1
21T9lWigjSIMg9uD6ZfRnQ,Killing Joke,Night Time,Eighties - 2007 Digital Remaster,57,239280,False,0.393,0.964,3,-8.838,1,0.144,0.000735,0.0196,0.34,0.352,151.898,4,industrial,1
4UZrgF64afCAFaCyFbentt,Soulfly,Prophecy,Execution Style,21,138586,False,0.266,0.972,6,-4.065,0,0.108,1.82e-05,0.066,0.347,0.336,158.53,4,industrial,1
5pkLSTZeL9zbvaaq5Cw6XX,VNV Nation,Automatic,Streamline,20,366253,False,0.674,0.823,11,-9.032,0,0.0406,0.0106,0.193,0.0772,0.674,133.019,4,industrial,1
5L6AODGmQNfTRZMzrDj57g,CKY,Carver City,...And She Never Returned,24,212000,False,0.417,0.979,2,-3.737,0,0.0766,4.44e-06,0.0642,0.103,0.422,112.223,4,industrial,1
08U5R2Tvg5YBSF1XKeaBCQ,Skinny Puppy,Cleanse Fold And Manipulate,First Aid,21,269426,False,0.639,0.694,8,-15.096,1,0.0379,0.00035,0.00132,0.152,0.276,97.96,4,industrial,1
1r48f7NjRH3svaVNDWfHu7,DYEN,Just a Feeling.,Just a Feeling.,22,473261,False,0.551,0.991,7,-4.164,1,0.164,5.54e-05,0.811,0.388,0.103,142.019,4,industrial,1
1E0xltsjt8HmMssCQfe5lI,Mudvayne,The End Of All Things To Come,Shadow of a Man,27,234200,False,0.397,0.93,1,-4.482,1,0.171,0.000268,0.166,0.0919,0.672,112.581,4,industrial,1
6w2JayI9T7PMXOYlHkTXA7,Spineshank,Freddy vs. Jason (Soundtrack),Beginning of the End - Soundtrack Version,28,212053,False,0.58,0.916,6,-4.12,1,0.0447,1.4e-05,0.00633,0.0859,0.628,124.784,4,industrial,1
55Ilqi0tkzElAOqDPixuDU,Nine Inch Nails,The Fragile,Into The Void,51,289306,False,0.712,0.796,8,-5.926,1,0.0435,0.145,0.0475,0.076,0.361,93.046,4,industrial,1
3798RuPr6lWAfWZFBtBsQs,Psychostick,Do,Introvert Party Time,26,213733,True,0.605,0.865,1,-6.71,1,0.262,0.00407,0.000261,0.958,0.785,125.411,4,industrial,1
29AkgjitYoZnCi5VAuFsRE,Apoptygma Berzerk;Claudia Brücken,Harmonizer - Deluxe Bonus Track Edition (Remastered),Unicorn (Duet Version),22,254893,False,0.653,0.945,6,-6.84,1,0.046,0.0414,0.0385,0.0772,0.82,125.994,4,industrial,1
6emFSnI7s0EH1khjaNz2Y4,Celldweller,Celldweller (Deluxe Edition),One Good Reason,49,232986,False,0.433,0.941,1,-5.715,1,0.123,0.000148,0.000354,0.282,0.42,100.24,4,industrial,1
4uZvF7QQM4zSc7yYpbpU2a,:Wumpscut:,Bunkertor 7,Die in Winter,20,281493,False,0.533,0.778,1,-7.344,1,0.0321,0.0125,0.683,0.649,0.286,100.002,3,industrial,1
3T7hcWKrSzMOTJiYne8nxY,Numb,Intermission,Intermission,24,425108,False,0.504,0.34,9,-14.216,1,0.0402,0.045,0.906,0.0844,0.0741,75.993,4,industrial,1
75H9Wv8FckOQduHT52nCmY,Hocico,Memorias Atrás,The Shape of Things to Come,22,363560,False,0.47,0.947,10,-8.48,0,0.0426,0.00606,0.241,0.114,0.218,115.996,4,industrial,1
3ZEJ9Km0dHJee9CJPmP1v4,Damageplan,Groove Metal Roots & Branches,New Found Power,0,205000,False,0.304,0.976,6,-4.925,1,0.175,6.99e-05,0.494,0.119,0.658,126.917,3,industrial,1
2gYWdJnFmJGTa5ic1ALDSu,Centhron,Asgard,Slutbutt,29,217120,False,0.573,0.988,8,-3.279,1,0.0631,0.0051,0.411,0.117,0.556,139.985,4,industrial,1
1eB3hFkoBZHMWrCvJk6MoW,VNV Nation,Automatic,Space & Time,30,292493,False,0.517,0.794,6,-5.915,0,0.0312,7.46e-05,4.15e-05,0.149,0.706,126.999,4,industrial,1
4o3Y1dG8wpRoWGElJBdYVY,Hocico,The Spell of the Spider (Deluxe Edition) [Remastered],Poltergeist,23,337800,True,0.545,0.991,0,-5.587,1,0.0519,0.0216,0.0202,0.282,0.533,146.064,4,industrial,1
5rns75KCEWpNyglmJ5MxAO,Dope,Group Therapy,So Low,21,194613,False,0.568,0.977,4,-3.924,0,0.0892,0.000622,0.734,0.138,0.412,151.878,4,industrial,1
66I3MPPb1iMGgKVNTZOGc7,Soil,Scream: The Essentials,Unreal,53,198306,True,0.518,0.838,6,-6.125,1,0.0509,0.000592,9.26e-05,0.324,0.324,99.006,4,industrial,1
3Ye7vnZdrO2Gq5IyyH3cOp,Rammstein,Zeit,Giftig,68,188263,False,0.608,0.845,2,-4.463,1,0.0522,0.0031,0.000133,0.0904,0.508,144.959,4,industrial,1
1vCZDcHV3VaL14O01iUQVQ,Machine Head,ØF KINGDØM AND CRØWN,UNHALLØWED,56,389947,True,0.511,0.978,7,-3.867,1,0.0654,0.000185,0.000893,0.308,0.233,115.046,4,industrial,1
68nwdboKOxTm59tawAhpz0,Rob Zombie,American Made Music To Strip By,Meet The Creeper - Pink Pussy Mix,22,287066,False,0.643,0.904,1,-3.764,1,0.0378,6.21e-05,0.432,0.297,0.433,115.019,4,industrial,1
24CeaRaJHiMKFAVZTCu8Y0,Mushroomhead,XIII,Sun Doesn't Rise,61,193813,False,0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,4,industrial,1
0OSyytXWtlGrjXpeta3Idg,Mindless Self Indulgence,How I Learned to Stop Giving a Shit and Love Mindless Self Indulgence,Witness,50,196650,True,0.56,0.925,6,-3.821,0,0.0872,0.000197,0.0231,0.355,0.629,146.024,4,industrial,1
56NATwQKP7m64hFLFlKzXe,Nine Inch Nails,The Downward Spiral,March Of The Pigs,49,178493,True,0.503,0.903,2,-7.427,1,0.0527,0.0218,0.197,0.0861,0.0586,134.462,1,industrial,1
4bDDQM7keY5TP1Z8oAQQFL,Otep,The Ascension,Eet The Children,23,226253,True,0.383,0.974,10,-4.094,1,0.222,4.31e-05,0.0107,0.278,0.121,122.119,4,industrial,1
1PdHorDs2MY7Npj8VQynSn,JPEGMAFIA,Veteran,Thug Tears,50,198310,True,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,4,industrial,1
3t3hJI8Nn86EndNRtTjxhS,Taproot,Blue-Sky Research (U.S. Version),So Eager,22,239400,False,0.416,0.971,9,-3.469,0,0.0983,0.000153,0.009,0.448,0.204,87.425,4,industrial,1
3Y1TE5Robqc8DX353CYkHn,Rob Zombie,Hellbilly Deluxe 2 (Standard Explicit),Sick Bubblegum,30,224266,True,0.642,0.972,5,-3.047,0,0.0967,0.00152,2.39e-05,0.384,0.421,118.035,4,industrial,1
7hgtn706RqLE5q1mWe8aQx,Prong,Cleansing,"Snap Your Fingers, Snap Your Neck",58,251533,False,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,4,industrial,1
0sMmtnF7by7WPNeRXCam9H,Rammstein,Rammstein,Weit weg,57,260915,False,0.351,0.833,9,-5.109,1,0.0508,0.0112,0.000292,0.166,0.303,202.036,4,industrial,1
0kn3G2T5agaGeduxEkJo1h,Mudvayne,"By The People, For The People",Forget to Remember - Acoustic,24,218093,False,0.461,0.902,8,-5.628,1,0.0771,0.0101,6.38e-05,0.129,0.413,92.783,4,industrial,1
5PXyH5bb5fbVfO8LjByhBb,Death Grips,The Money Store,Hustle Bones,51,192360,True,0.6,0.982,4,-2.996,0,0.201,0.104,0.0,0.343,0.277,110.015,4,industrial,1
7GHFamsUy456CYqnGc4x5f,Celldweller,Satellites,The End of the World,46,253300,False,0.561,0.611,1,-7.102,1,0.0307,0.0109,0.000343,0.113,0.0739,89.98,4,industrial,1
6JRZmQtejPG8fnG8jdyk3x,Rob Zombie,The Munsters (Original Motion Picture Soundtrack),They Are The Munsters,26,186880,False,0.524,0.838,9,-6.724,0,0.0305,0.00721,0.145,0.497,0.637,135.117,4,industrial,1
14tKBoKXxGakkoEmYuFfor,Nine Inch Nails,Lost Highway,The Perfect Drug,55,315440,False,0.627,0.883,5,-8.988,0,0.0947,0.0207,0.00346,0.323,0.252,149.024,4,industrial,1
1mKCMmJYGJkBQTz27fRhaF,Rob Zombie,The Munsters (Original Motion Picture Soundtrack),El Vampiro,23,135586,False,0.492,0.779,10,-8.361,1,0.0275,6.34e-05,0.593,0.216,0.828,150.0,4,industrial,1
4yAaEtFzAeUTKZnW6YyO3D,DJ Ostkurve;Alina W.,Weil i no an Engerl glaub,Weil i no an Engerl glaub - Radio Mix,25,205636,False,0.716,0.933,2,-6.475,1,0.0466,0.00281,0.128,0.328,0.59,128.029,4,party,1
1gk1iCwuu1MXx1H9KXeA6w,DJ Ötzi;The Bellamy Brothers,Simply The Best,I Need More Of You,44,216453,False,0.636,0.881,7,-6.112,1,0.0272,0.0289,0.000169,0.312,0.911,119.986,4,party,1
5sGPKRBmZwLfraeguspXRx,Kreisligalegende,Hw4 (Halb Mensch Halb Tier),Hw4 (Halb Mensch Halb Tier),22,164744,False,0.653,0.948,9,-2.954,1,0.16,0.00517,0.0,0.378,0.869,132.046,4,party,1
7sMXAHBiXPOwDQyysFUqp5,Mia Julia,Mitten in Mia,Ich ficke gern,31,197053,True,0.762,0.894,0,-4.295,1,0.0765,0.0453,0.0,0.321,0.76,91.991,4,party,1
51vJbrlUiPKGDDdySbJeTf,FiNCH;Blümchen,Hold Me Now,Herzalarm,34,191146,False,0.635,0.932,10,-6.141,1,0.0468,0.0176,0.000234,0.0375,0.539,165.992,4,party,1
1Sh5dMhC4QLPEFlbfpG0xy,Stereoact;Jürgen Drews,Ballermann Hits 2022,Irgendwann irgendwo irgendwie - Stereoact #Remix,30,205865,False,0.658,0.776,0,-5.836,1,0.121,0.0239,0.0,0.285,0.7,124.055,4,party,1
3vZsBauRvXEKWFO6VmOP69,FiNCH,Kassenhäuschen EP,Weißer Ninja,25,149118,True,0.843,0.67,0,-6.756,1,0.106,0.0488,0.0,0.09,0.62,127.978,4,party,1
4bk0huzRz4WZx55mJJFbN1,Rob & Chris,Eskalation,Eskalation - Radio Edit,23,193050,False,0.791,0.725,6,-6.61,0,0.062,0.0606,7.98e-06,0.638,0.944,127.99,4,party,1
7s94rFwLDopCu7fA3cpqHu,Ole ohne Kohle,Nackt auf der Insel,Nackt auf der Insel,24,190154,False,0.716,0.961,6,-2.838,0,0.0713,0.0542,0.0,0.825,0.89,142.007,4,party,1
2PTt9bnLRfgjm0stXeM23a,Frenzy,Ballermann Hits Party 2023,Welcome To Mallorca,0,214064,False,0.629,0.92,9,-4.229,0,0.0807,0.0167,0.0,0.0758,0.325,139.99,4,party,1
1biZ7RbSpj3g02Cbf3MT0E,minnie rock;Franco Piccolini;Luigi Ferrari,7 Tage blau,7 Tage blau,25,167723,False,0.866,0.7,9,-6.385,1,0.216,0.0938,2.49e-06,0.162,0.526,131.643,4,party,1
5KSJdAkeZzEIvNF660M9NE,Glitzer Gischi,Rätätä Oktoberfest,Rätätä Oktoberfest,26,151483,False,0.827,0.952,3,-2.489,1,0.256,0.117,0.0,0.332,0.801,131.9,4,party,1
0au5TqJjdzCR70cDLp9nQ2,Fäaschtbänkler,Partyplanet,Niemals nie,24,216226,False,0.687,0.823,7,-5.484,1,0.0322,0.0772,0.0,0.144,0.82,122.041,4,party,1
5wOby0SgajxMlOFce5HLyh,voXXclub,Hitmedley,Hitmedley,27,358653,False,0.407,0.936,3,-4.503,1,0.195,0.028,0.0,0.0686,0.6,127.047,4,party,1
0CnhOYwugNMgSQWvgB9YBB,Markus Becker,Ale Ale Aleksandra,Ale Ale Aleksandra,30,208000,False,0.604,0.976,8,-2.913,1,0.0795,0.00306,3.63e-06,0.285,0.947,153.009,4,party,1
0ZYN8DQrxgzzpZd3GZKAgD,Tobee,Mir fällt die Decke auf den Kopf,Mir fällt die Decke auf den Kopf,23,189186,False,0.721,0.998,9,-1.71,1,0.184,0.0152,0.0,0.291,0.832,138.009,4,party,1
3o12WLvvLdllOSgGOyjvKC,Mickie Krause,Ich find Schlager toll - Das Beste,Der Krause Mega Mix (Medley),23,254480,False,0.722,0.935,0,-4.737,1,0.0382,0.000573,0.000518,0.969,0.867,132.982,4,party,1
3YTnmesf2jh2lqkDZteKPc,Andi Latte,Einer ist immer die Pussi,Einer ist immer die Pussi,22,202700,False,0.709,0.938,0,-4.592,1,0.0707,0.0118,0.0,0.337,0.883,141.912,4,party,1
3xU11VZglBwD6AHQqbwLjk,Die Flippers,Ein Mädchen wie Dich muss man lieben,Maria La Catalania,24,238106,False,0.554,0.604,7,-11.959,1,0.0552,0.139,0.0,0.329,0.671,124.682,4,party,1
6vL8FJoCSVy0x0CJLkATP5,DJ Ötzi,Sei du selbst - Party 2.0,Bambälä (Die Seele wieder baumeln lassen),24,164973,False,0.565,0.988,0,-2.89,1,0.0503,0.0379,0.0,0.0696,0.906,125.983,4,party,1
3tlIBnrjzrXGJlPRNFSiCN,Wolfgang Petry,Sehnsucht nach Dir,Wenn Du mich brauchst,25,234826,False,0.702,0.804,9,-9.706,1,0.0304,0.198,0.0,0.169,0.83,114.027,4,party,1
2oaR6ZGRAiJC6aEZU4HOZ6,Rob & Chris;Rob Mayth,Wahnsinn,Wahnsinn - Rob Mayth vs. Chris Jump Radio Edit,32,209635,False,0.642,0.855,0,-6.089,1,0.0383,0.151,0.00166,0.319,0.483,142.0,4,party,1
09wPwzAhF5LSl1kK0qYsTU,Mia Julia;Tom Tigo,Weck mich nicht auf (Tom Tigo RMX),Weck mich nicht auf - Tom Tigo RMX,23,224774,False,0.687,0.962,6,-4.995,1,0.0397,0.0063,0.0,0.4,0.354,133.0,4,party,1
1Nd0xNCOGmk6L5DZ8c9yU5,Michelle,Tabu (Deluxe),Ich tanz dich einfach weg,24,214520,False,0.707,0.81,9,-4.311,1,0.0522,0.0417,0.0,0.378,0.442,125.957,4,party,1
1PcyypJ70gm6CxTKQvCQiX,Michael Wendler,Der ultimative Wendler Hitmix,Der ultimative Wendler Hitmix XL,30,2959346,False,0.608,0.919,10,-4.071,1,0.036,0.05,5.11e-05,0.139,0.727,130.559,4,party,1
2oce313RygoagLfqoD4DYi,Die Flippers,Ihre frühen Jahre Vol. 1,Mama Mia,26,196720,False,0.672,0.866,3,-8.591,1,0.071,0.123,0.0,0.0752,0.889,133.591,4,party,1
